x,y,z,w0,w1,w2,w3
2.468298579547407,-41.959122289828585,0.0,0.0,0.0,0.0,1.0
2.462558645456956,-42.069058736313714,0.0,0.0,0.0,0.0,1.0
2.188233950932443,-41.98272007470542,0.0,0.0,0.0,0.0,1.0
1.9114083167177929,-41.925741312872184,0.0,0.0,0.0,0.0,1.0
1.7388882703547264,-41.74813785426678,0.0,0.0,0.0,0.0,1.0
1.6144172122122233,-41.533394052050625,0.0,0.0,0.0,0.0,1.0
1.5296004391174796,-41.29605635811456,0.0,0.0,0.0,0.0,1.0
1.51232976328679,-41.02832796076584,0.0,0.0,0.0,0.0,1.0
1.580045623149961,-40.75477138050773,0.0,0.0,0.0,0.0,1.0
1.607322065177745,-40.487423658349456,0.0,0.0,0.0,0.0,1.0
1.580057306959053,-40.25611908388569,0.0,0.0,0.0,0.0,1.0
1.4615053930719681,-40.00481033553731,0.0,0.0,0.0,0.0,1.0
1.295622709897901,-39.80984737034986,0.0,0.0,0.0,0.0,1.0
1.1194887047450681,-39.63576507693006,0.0,0.0,0.0,0.0,1.0
0.9391384480377732,-39.48327699553872,0.0,0.0,0.0,0.0,1.0
0.7189950184279577,-39.39495769652423,0.0,0.0,0.0,0.0,1.0
0.467332376496229,-39.32778946131255,0.0,0.0,0.0,0.0,1.0
0.19819011471092074,-39.30288577941316,0.0,0.0,0.0,0.0,1.0
-0.06605529003900365,-39.34008026170138,0.0,0.0,0.0,0.0,1.0
-0.32081479205976704,-39.3969317086023,0.0,0.0,0.0,0.0,1.0
-0.5591079636981989,-39.42315048323906,0.0,0.0,0.0,0.0,1.0
-0.8032732684686282,-39.43712370931663,0.0,0.0,0.0,0.0,1.0
-1.0799791392625793,-39.47928641853879,0.0,0.0,0.0,0.0,1.0
-1.3379334567045438,-39.55297848068648,0.0,0.0,0.0,0.0,1.0
-1.558391743051462,-39.55790715156902,0.0,0.0,0.0,0.0,1.0
-1.788760221499725,-39.59245413191908,0.0,0.0,0.0,0.0,1.0
-2.023448791763868,-39.632490312775005,0.0,0.0,0.0,0.0,1.0
-2.2543603299211683,-39.67125809302742,0.0,0.0,0.0,0.0,1.0
-2.5142208788100873,-39.70895331482453,0.0,0.0,0.0,0.0,1.0
-2.7860368210043545,-39.74334571323738,0.0,0.0,0.0,0.0,1.0
-3.002610855459339,-39.73685868433719,0.0,0.0,0.0,0.0,1.0
-3.2082844811411193,-39.764925817440606,0.0,0.0,0.0,0.0,1.0
-3.460990585578006,-39.777717107653324,0.0,0.0,0.0,0.0,1.0
-3.7235098722773103,-39.80350078753511,0.0,0.0,0.0,0.0,1.0
-3.9971784103465056,-39.837586243143136,0.0,0.0,0.0,0.0,1.0
